REG;Région;DEP;CODCAN;CAN;Canton;NBCOM;PMUN;PTOT
32;Hauts-de-France;62;23;6223;Douvrin;14;42370;42765
32;Hauts-de-France;62;24;6224;Étaples;15;30550;31253
32;Hauts-de-France;62;25;6225;Fruges;52;31229;32049
32;Hauts-de-France;62;26;6226;Harnes;6;42516;42737
32;Hauts-de-France;62;27;6227;Hénin-Beaumont-1;4;34934;35157
32;Hauts-de-France;62;28;6228;Hénin-Beaumont-2;6;45410;45799
32;Hauts-de-France;62;29;6229;Lens;3;42660;42921
32;Hauts-de-France;62;30;6230;Liévin;4;39210;39666
32;Hauts-de-France;62;31;6231;Lillers;22;39425;40029
32;Hauts-de-France;62;32;6232;Longuenesse;7;32380;33315
32;Hauts-de-France;62;33;6233;Lumbres;60;32579;33363
32;Hauts-de-France;62;34;6234;Marck;16;38669;39184
32;Hauts-de-France;62;35;6235;Nœux-les-Mines;13;41410;41718
32;Hauts-de-France;62;36;6236;Outreau;11;36969;37466
32;Hauts-de-France;62;37;6237;Saint-Omer;16;35368;36353
32;Hauts-de-France;62;38;6238;Saint-Pol-sur-Ternoise;87;32069;32619
32;Hauts-de-France;62;39;6239;Wingles;9;43132;43394
84;Auvergne-Rhône-Alpes;63;01;6301;Aigueperse;24;22636;23045
84;Auvergne-Rhône-Alpes;63;02;6302;Ambert;30;17943;18411
84;Auvergne-Rhône-Alpes;63;03;6303;Aubière;3;21225;21570
84;Auvergne-Rhône-Alpes;63;04;6304;Beaumont;3;21386;21761
84;Auvergne-Rhône-Alpes;63;05;6305;Billom;23;21648;22045
84;Auvergne-Rhône-Alpes;63;06;6306;Brassac-les-Mines;57;23643;24346
84;Auvergne-Rhône-Alpes;63;07;6307;Cébazat;5;19308;19558
84;Auvergne-Rhône-Alpes;63;08;6308;Chamalières;2;21988;22648
84;Auvergne-Rhône-Alpes;63;09;6309;Châtel-Guyon;8;24150;24648
84;Auvergne-Rhône-Alpes;63;10;6310;Clermont-Ferrand-1;1;21641;21783
84;Auvergne-Rhône-Alpes;63;11;6311;Clermont-Ferrand-2;1;25432;25804
84;Auvergne-Rhône-Alpes;63;12;6312;Clermont-Ferrand-3;1;24134;24360
84;Auvergne-Rhône-Alpes;63;13;6313;Clermont-Ferrand-4;1;22865;23102
84;Auvergne-Rhône-Alpes;63;14;6314;Clermont-Ferrand-5;1;25922;26398
84;Auvergne-Rhône-Alpes;63;15;6315;Clermont-Ferrand-6;1;26357;27348
84;Auvergne-Rhône-Alpes;63;16;6316;Cournon-d'Auvergne;2;25366;25811
84;Auvergne-Rhône-Alpes;63;17;6317;Gerzat;4;17835;18017
84;Auvergne-Rhône-Alpes;63;18;6318;Issoire;10;21429;21929
84;Auvergne-Rhône-Alpes;63;19;6319;Lezoux;14;19810;20141
84;Auvergne-Rhône-Alpes;63;20;6320;Maringues;20;17963;18274
84;Auvergne-Rhône-Alpes;63;21;6321;Les Martres-de-Veyre;11;22466;22822
84;Auvergne-Rhône-Alpes;63;22;6322;Les Monts du Livradois;38;17973;18403
84;Auvergne-Rhône-Alpes;63;23;6323;Orcines;23;18363;19027
84;Auvergne-Rhône-Alpes;63;24;6324;Pont-du-Château;3;24232;25015
84;Auvergne-Rhône-Alpes;63;25;6325;Riom;5;24136;24995
84;Auvergne-Rhône-Alpes;63;26;6326;Saint-Éloy-les-Mines;35;15716;16230
84;Auvergne-Rhône-Alpes;63;27;6327;Saint-Georges-de-Mons;28;19602;20027
84;Auvergne-Rhône-Alpes;63;28;6328;Saint-Ours;40;17087;17512
84;Auvergne-Rhône-Alpes;63;29;6329;Le Sancy;42;18999;19398
84;Auvergne-Rhône-Alpes;63;30;6330;Thiers;13;22231;22825
84;Auvergne-Rhône-Alpes;63;31;6331;Vic-le-Comte;19;20967;21371
75;Nouvelle-Aquitaine;64;01;6401;Anglet;1;26688;27457
75;Nouvelle-Aquitaine;64;02;6402;Artix et Pays de Soubestre;54;28162;28867
75;Nouvelle-Aquitaine;64;03;6403;Baïgura et Mondarrain;10;25759;26381
75;Nouvelle-Aquitaine;64;04;6404;Bayonne-1;2;23002;23584
75;Nouvelle-Aquitaine;64;05;6405;Bayonne-2;2;29366;29873
75;Nouvelle-Aquitaine;64;06;6406;Bayonne-3;1;27489;28205
75;Nouvelle-Aquitaine;64;07;6407;Biarritz;1;26206;26879
75;Nouvelle-Aquitaine;64;08;6408;Billère et Coteaux de Jurançon;5;23863;24448
75;Nouvelle-Aquitaine;64;09;6409;Le Cœur de Béarn;47;26298;26973
75;Nouvelle-Aquitaine;64;10;6410;Hendaye-Côte Basque-Sud;3;30060;30681
75;Nouvelle-Aquitaine;64;11;6411;Lescar, Gave et Terres du Pont-Long;7;30382;31205
75;Nouvelle-Aquitaine;64;12;6412;Montagne Basque;66;25210;26518
75;Nouvelle-Aquitaine;64;13;6413;Nive-Adour;10;29184;29884
75;Nouvelle-Aquitaine;64;14;6414;Oloron-Sainte-Marie-1;33;20027;20760
75;Nouvelle-Aquitaine;64;15;6415;Oloron-Sainte-Marie-2;34;21736;22405
75;Nouvelle-Aquitaine;64;16;6416;Orthez et Terres des Gaves et du Sel;40;27531;28619
75;Nouvelle-Aquitaine;64;17;6417;Ouzom, Gave et Rives du Neez;18;22404;23042
75;Nouvelle-Aquitaine;64;18;6418;Pau-1;1;26739;27135
75;Nouvelle-Aquitaine;64;19;6419;Pau-2;2;24974;25416
75;Nouvelle-Aquitaine;64;20;6420;Pau-3;3;21878;22545
75;Nouvelle-Aquitaine;64;21;6421;Pau-4;2;22264;22648
75;Nouvelle-Aquitaine;64;22;6422;Pays de Bidache, Amikuze et Ostibarre;52;22213;22874
75;Nouvelle-Aquitaine;64;23;6423;Pays de Morlaàs et du Montanérès;44;24015;24715
75;Nouvelle-Aquitaine;64;24;6424;Saint-Jean-de-Luz;4;29803;30510
75;Nouvelle-Aquitaine;64;25;6425;Terres des Luys et Coteaux du Vic-Bilh;72;27013;27954
75;Nouvelle-Aquitaine;64;26;6426;Ustaritz-Vallées de Nive et Nivelle;9;34876;35717
75;Nouvelle-Aquitaine;64;27;6427;Vallées de l'Ousse et du Lagoin;29;29422;30360
76;Occitanie;65;01;6501;Aureilhan;3;16255;16492
76;Occitanie;65;02;6502;Bordères-sur-l'Echez;7;14381;14750
76;Occitanie;65;03;6503;Les Coteaux;77;11832;12269
76;Occitanie;65;04;6504;La Haute-Bigorre;14;14734;15166
76;Occitanie;65;05;6505;Lourdes-1;12;11427;11702
76;Occitanie;65;06;6506;Lourdes-2;28;10704;10903
76;Occitanie;65;07;6507;Moyen Adour;15;15082;15444
76;Occitanie;65;08;6508;Neste, Aure et Louron;61;12322;12622
76;Occitanie;65;09;6509;Ossun;17;13342;13640
76;Occitanie;65;10;6510;Tarbes-1;1;14111;14306
76;Occitanie;65;11;6511;Tarbes-2;1;14876;15021
76;Occitanie;65;12;6512;Tarbes-3;1;15412;16034
76;Occitanie;65;13;6513;Val d'Adour-Rustan-Madiranais;43;11846;12112
76;Occitanie;65;14;6514;La Vallée de l'Arros et des Baïses;70;12233;12498
76;Occitanie;65;15;6515;La Vallée de la Barousse;52;15473;15872
76;Occitanie;65;16;6516;La Vallée des Gaves;48;15217;15688
76;Occitanie;65;17;6517;Vic-en-Bigorre;22;12102;12513
76;Occitanie;66;01;6601;Les Aspres;22;34041;34615
76;Occitanie;66;02;6602;Le Canigou;41;21762;22103
76;Occitanie;66;03;6603;La Côte Sableuse;4;33772;34278
76;Occitanie;66;04;6604;La Côte Salanquaise;6;39423;39872
76;Occitanie;66;05;6605;La Côte Vermeille;7;29812;30395
76;Occitanie;66;06;6606;Perpignan-1;1;28262;28570
76;Occitanie;66;07;6607;Perpignan-2;4;31470;32013
76;Occitanie;66;08;6608;Perpignan-3;2;24559;25015
76;Occitanie;66;09;6609;Perpignan-4;1;24819;25119
76;Occitanie;66;10;6610;Perpignan-5;2;28890;29219
76;Occitanie;66;11;6611;Perpignan-6;2;24266;24570
76;Occitanie;66;12;6612;La Plaine d'Illibéris;9;33939;34457
76;Occitanie;66;13;6613;Les Pyrénées catalanes;62;27130;28153
76;Occitanie;66;14;6614;Le Ribéral;7;25280;25666
76;Occitanie;66;15;6615;La Vallée de l'Agly;38;30157;30591
76;Occitanie;66;16;6616;La Vallée de la Têt;10;27701;28158
76;Occitanie;66;17;6617;Vallespir-Albères;13;31572;32144
44;Grand Est;67;01;6701;Bischwiller;21;52815;53409
44;Grand Est;67;02;6702;Bouxwiller;53;51047;51864
44;Grand Est;67;03;6703;Brumath;22;55861;56496
44;Grand Est;67;04;6704;Erstein;28;49067;49795
44;Grand Est;67;05;6705;Haguenau;14;51687;52378
44;Grand Est;67;06;6706;Hœnheim;10;54632;55133
44;Grand Est;67;07;6707;Illkirch-Graffenstaden;4;52188;52890
44;Grand Est;67;08;6708;Ingwiller;75;42648;43309
44;Grand Est;67;09;6709;Lingolsheim;13;55319;55838
44;Grand Est;67;10;6710;Molsheim;31;56854;57707
44;Grand Est;67;11;6711;Mutzig;51;46236;47063
44;Grand Est;67;12;6712;Obernai;25;42465;43561
44;Grand Est;67;13;6713;Reichshoffen;43;48643;49514
44;Grand Est;67;14;6714;Saverne;49;49595;50430
44;Grand Est;67;15;6715;Schiltigheim;2;53266;53719
44;Grand Est;67;16;6716;Sélestat;29;57359;58139
44;Grand Est;67;17;6717;Strasbourg-1;1;49753;50115
44;Grand Est;67;18;6718;Strasbourg-2;1;45393;45669
44;Grand Est;67;19;6719;Strasbourg-3;1;51295;51527
44;Grand Est;67;20;6720;Strasbourg-4;1;44458;44981
44;Grand Est;67;21;6721;Strasbourg-5;1;40357;41036
44;Grand Est;67;22;6722;Strasbourg-6;1;62515;63224
44;Grand Est;67;23;6723;Wissembourg;44;50357;51143
44;Grand Est;68;01;6801;Altkirch;64;47811;48919
44;Grand Est;68;02;6802;Brunstatt-Didenheim;27;43466;44432
44;Grand Est;68;03;6803;Cernay;31;49673;50573
44;Grand Est;68;04;6804;Colmar-1;2;43028;43623
44;Grand Est;68;05;6805;Colmar-2;13;53000;54073
44;Grand Est;68;06;6806;Ensisheim;38;50453;51266
44;Grand Est;68;07;6807;Guebwiller;18;35819;36526
44;Grand Est;68;08;6808;Kingersheim;8;42129;42695
44;Grand Est;68;09;6809;Masevaux-Niederbruck;59;38310;39113
44;Grand Est;68;10;6810;Mulhouse-1;1;38698;39105
44;Grand Est;68;11;6811;Mulhouse-2;1;39903;40231
44;Grand Est;68;12;6812;Mulhouse-3;2;41300;41882
44;Grand Est;68;13;6813;Rixheim;12;49323;50249
44;Grand Est;68;14;6814;Saint-Louis;21;59930;60910
44;Grand Est;68;15;6815;Sainte-Marie-aux-Mines;28;43138;44082
44;Grand Est;68;16;6816;Wintzenheim;35;49925;51278
44;Grand Est;68;17;6817;Wittenheim;9;44832;45399
84;Auvergne-Rhône-Alpes;69;00;6900;Métropole de Lyon;58;1436354;1451961
84;Auvergne-Rhône-Alpes;69;01;6901;Anse;15;42173;43124
84;Auvergne-Rhône-Alpes;69;02;6902;L'Arbresle;26;38753;39743
84;Auvergne-Rhône-Alpes;69;03;6903;Belleville-en-Beaujolais;27;37585;38411
84;Auvergne-Rhône-Alpes;69;04;6904;Val d'Oingt;23;30400;31169
84;Auvergne-Rhône-Alpes;69;05;6905;Brignais;6;42010;42667
84;Auvergne-Rhône-Alpes;69;06;6906;Genas;8;42629;43307
84;Auvergne-Rhône-Alpes;69;07;6907;Gleizé;15;34409;35262
84;Auvergne-Rhône-Alpes;69;08;6908;Mornant;19;43562;44504
84;Auvergne-Rhône-Alpes;69;09;6909;Saint-Symphorien-d'Ozon;11;40791;41411
84;Auvergne-Rhône-Alpes;69;10;6910;Tarare;18;29640;30313
84;Auvergne-Rhône-Alpes;69;11;6911;Thizy-les-Bourgs;21;26298;26910
84;Auvergne-Rhône-Alpes;69;12;6912;Vaugneray;18;33891;34670
84;Auvergne-Rhône-Alpes;69;13;6913;Villefranche-sur-Saône;1;36172;36563
27;Bourgogne-Franche-Comté;70;01;7001;Dampierre-sur-Salon;50;10678;10978
27;Bourgogne-Franche-Comté;70;02;7002;Gray;24;13689;14246
27;Bourgogne-Franche-Comté;70;03;7003;Héricourt-1;15;15655;15980
27;Bourgogne-Franche-Comté;70;04;7004;Héricourt-2;14;13101;13426
27;Bourgogne-Franche-Comté;70;05;7005;Jussey;65;11611;11829
27;Bourgogne-Franche-Comté;70;06;7006;Lure-1;21;13399;13671
27;Bourgogne-Franche-Comté;70;07;7007;Lure-2;22;12945;13229
27;Bourgogne-Franche-Comté;70;08;7008;Luxeuil-les-Bains;12;14089;14480
27;Bourgogne-Franche-Comté;70;09;7009;Marnay;49;15522;15808
27;Bourgogne-Franche-Comté;70;10;7010;Mélisey;33;10612;10801
27;Bourgogne-Franche-Comté;70;11;7011;Port-sur-Saône;46;13864;14097
27;Bourgogne-Franche-Comté;70;12;7012;Rioz;52;16712;17143
27;Bourgogne-Franche-Comté;70;13;7013;Saint-Loup-sur-Semouse;23;14605;14986
27;Bourgogne-Franche-Comté;70;14;7014;Scey-sur-Saône-et-Saint-Albin;44;12413;12675
27;Bourgogne-Franche-Comté;70;15;7015;Vesoul-1;12;16479;16894
27;Bourgogne-Franche-Comté;70;16;7016;Vesoul-2;13;16026;16784
27;Bourgogne-Franche-Comté;70;17;7017;Villersexel;45;11785;12075
27;Bourgogne-Franche-Comté;71;01;7101;Autun-1;28;18728;19325
27;Bourgogne-Franche-Comté;71;02;7102;Autun-2;27;16851;17829
27;Bourgogne-Franche-Comté;71;03;7103;Blanzy;17;18531;18906
27;Bourgogne-Franche-Comté;71;04;7104;Chagny;27;19266;19990
27;Bourgogne-Franche-Comté;71;05;7105;Chalon-sur-Saône-1;6;19845;20200
27;Bourgogne-Franche-Comté;71;06;7106;Chalon-sur-Saône-2;1;21314;22039
27;Bourgogne-Franche-Comté;71;07;7107;Chalon-sur-Saône-3;2;19001;19638
27;Bourgogne-Franche-Comté;71;08;7108;La Chapelle-de-Guinchay;32;23605;24273
27;Bourgogne-Franche-Comté;71;09;7109;Charolles;32;14855;15469
27;Bourgogne-Franche-Comté;71;10;7110;Chauffailles;39;19218;19705
27;Bourgogne-Franche-Comté;71;11;7111;Cluny;48;15962;16493
27;Bourgogne-Franche-Comté;71;12;7112;Le Creusot-1;3;16453;16693
27;Bourgogne-Franche-Comté;71;13;7113;Le Creusot-2;5;15538;15771
27;Bourgogne-Franche-Comté;71;14;7114;Cuiseaux;28;20582;20958
27;Bourgogne-Franche-Comté;71;15;7115;Digoin;15;17884;18331
27;Bourgogne-Franche-Comté;71;16;7116;Gergy;27;17336;17730
27;Bourgogne-Franche-Comté;71;17;7117;Givry;41;20046;20709
27;Bourgogne-Franche-Comté;71;18;7118;Gueugnon;20;13841;14124
27;Bourgogne-Franche-Comté;71;19;7119;Hurigny;28;22792;23474
27;Bourgogne-Franche-Comté;71;20;7120;Louhans;20;20885;21367
27;Bourgogne-Franche-Comté;71;21;7121;Mâcon-1;3;24875;25402
27;Bourgogne-Franche-Comté;71;22;7122;Mâcon-2;2;21268;21811
27;Bourgogne-Franche-Comté;71;23;7123;Montceau-les-Mines;2;18166;18456
27;Bourgogne-Franche-Comté;71;24;7124;Ouroux-sur-Saône;15;16807;17217
27;Bourgogne-Franche-Comté;71;25;7125;Paray-le-Monial;22;20214;20950
27;Bourgogne-Franche-Comté;71;26;7126;Pierre-de-Bresse;33;16679;16941
27;Bourgogne-Franche-Comté;71;27;7127;Saint-Rémy;9;22152;22662
27;Bourgogne-Franche-Comté;71;28;7128;Saint-Vallier;5;17856;18154
27;Bourgogne-Franche-Comté;71;29;7129;Tournus;31;19760;20321
52;Pays de la Loire;72;01;7201;Bonnétable;23;30239;30724
52;Pays de la Loire;72;02;7202;Changé;8;29737;30426
52;Pays de la Loire;72;03;7203;Montval-sur-Loir;24;23136;23658
52;Pays de la Loire;72;04;7204;Écommoy;9;28285;28811
52;Pays de la Loire;72;05;7205;La Ferté-Bernard;24;24497;25007
52;Pays de la Loire;72;06;7206;La Flèche;12;25021;26154
52;Pays de la Loire;72;07;7207;Loué;43;28438;29071
52;Pays de la Loire;72;08;7208;Le Lude;22;27785;28234
52;Pays de la Loire;72;09;7209;Mamers;44;26208;27151
52;Pays de la Loire;72;10;7210;Le Mans-1;2;23986;24675
52;Pays de la Loire;72;11;7211;Le Mans-2;5;25550;25992
52;Pays de la Loire;72;12;7212;Le Mans-3;1;31180;31809
52;Pays de la Loire;72;13;7213;Le Mans-4;2;29840;30488
52;Pays de la Loire;72;14;7214;Le Mans-5;1;24657;25160
52;Pays de la Loire;72;15;7215;Le Mans-6;2;27498;27801
52;Pays de la Loire;72;16;7216;Le Mans-7;7;26742;27094
52;Pays de la Loire;72;17;7217;Sablé-sur-Sarthe;16;27645;28580
52;Pays de la Loire;72;18;7218;Saint-Calais;35;25866;26537
52;Pays de la Loire;72;19;7219;Savigné-l'Évêque;15;23714;24061
52;Pays de la Loire;72;20;7220;Sillé-le-Guillaume;48;29697;30314
52;Pays de la Loire;72;21;7221;La Suze-sur-Sarthe;15;27012;27480
84;Auvergne-Rhône-Alpes;73;01;7301;Aix-les-Bains-1;10;30545;31186
84;Auvergne-Rhône-Alpes;73;02;7302;Aix-les-Bains-2;3;28681;29225
84;Auvergne-Rhône-Alpes;73;03;7303;Albertville-1;9;19879;20386
84;Auvergne-Rhône-Alpes;73;04;7304;Albertville-2;15;24762;25389
84;Auvergne-Rhône-Alpes;73;05;7305;Bourg-Saint-Maurice;12;25224;26018
84;Auvergne-Rhône-Alpes;73;06;7306;Bugey savoyard;30;20839;21234
84;Auvergne-Rhône-Alpes;73;07;7307;Chambéry-1;2;23295;24001
84;Auvergne-Rhône-Alpes;73;08;7308;Chambéry-2;2;23665;24239
84;Auvergne-Rhône-Alpes;73;09;7309;Chambéry-3;2;26587;27115
84;Auvergne-Rhône-Alpes;73;10;7310;Modane;16;13786;14323
84;Auvergne-Rhône-Alpes;73;11;7311;Montmélian;27;25506;26005
84;Auvergne-Rhône-Alpes;73;12;7312;La Motte-Servolex;8;27662;28627
84;Auvergne-Rhône-Alpes;73;13;7313;Moûtiers;18;25205;26146
84;Auvergne-Rhône-Alpes;73;14;7314;Le Pont-de-Beauvoisin;27;22058;22498
84;Auvergne-Rhône-Alpes;73;15;7315;La Ravoire;5;25216;26193
84;Auvergne-Rhône-Alpes;73;16;7316;Saint-Alban-Leysse;24;26258;26945
84;Auvergne-Rhône-Alpes;73;17;7317;Saint-Jean-de-Maurienne;26;21700;22351
84;Auvergne-Rhône-Alpes;73;18;7318;Saint-Pierre-d'Albigny;25;19744;20191
84;Auvergne-Rhône-Alpes;73;19;7319;Ugine;16;17614;18145
84;Auvergne-Rhône-Alpes;74;01;7401;Annecy-1;9;52174;53372
84;Auvergne-Rhône-Alpes;74;02;7402;Annecy-2;2;39954;40998
84;Auvergne-Rhône-Alpes;74;03;7403;Annecy-3;8;61068;62839
84;Auvergne-Rhône-Alpes;74;04;7404;Annemasse;3;53497;54051
84;Auvergne-Rhône-Alpes;74;05;7405;Bonneville;20;58805;60313
84;Auvergne-Rhône-Alpes;74;06;7406;Cluses;16;54784;55922
84;Auvergne-Rhône-Alpes;74;07;7407;Évian-les-Bains;33;52702;54039
84;Auvergne-Rhône-Alpes;74;08;7408;Faverges-Seythenex;23;40721;41992
84;Auvergne-Rhône-Alpes;74;09;7409;Gaillard;10;45272;46036
84;Auvergne-Rhône-Alpes;74;10;7410;Le Mont-Blanc;7;31562;32573
84;Auvergne-Rhône-Alpes;74;11;7411;La Roche-sur-Foron;27;57059;58683
84;Auvergne-Rhône-Alpes;74;12;7412;Rumilly;28;48280;49506
84;Auvergne-Rhône-Alpes;74;13;7413;Saint-Julien-en-Genevois;40;68282;69575
84;Auvergne-Rhône-Alpes;74;14;7414;Sallanches;9;32496;33483
84;Auvergne-Rhône-Alpes;74;15;7415;Sciez;25;53378;54519
84;Auvergne-Rhône-Alpes;74;16;7416;Annecy-4;10;56041;57298
84;Auvergne-Rhône-Alpes;74;17;7417;Thonon-les-Bains;12;55083;56530
28;Normandie;76;01;7601;Barentin;21;40038;40612
28;Normandie;76;02;7602;Bois-Guillaume;19;46154;46951
28;Normandie;76;03;7603;Bolbec;20;38698;39273
28;Normandie;76;04;7604;Canteleu;6;28544;29017
28;Normandie;76;05;7605;Caudebec-lès-Elbeuf;7;36421;36721
28;Normandie;76;06;7606;Darnétal;15;38320;38876
28;Normandie;76;07;7607;Dieppe-1;17;31826;32736
28;Normandie;76;08;7608;Dieppe-2;22;38042;38834
28;Normandie;76;09;7609;Elbeuf;6;30092;30446
28;Normandie;76;10;7610;Eu;40;33313;34017
28;Normandie;76;11;7611;Fécamp;35;37806;38579
28;Normandie;76;12;7612;Gournay-en-Bray;66;35181;36039
28;Normandie;76;13;7613;Le Grand-Quevilly;2;34472;34856
28;Normandie;76;14;7614;Le Havre-1;1;38661;39077
28;Normandie;76;15;7615;Le Havre-2;3;34335;34676
28;Normandie;76;16;7616;Le Havre-3;4;36443;36636
28;Normandie;76;17;7617;Le Havre-4;1;34587;34853
28;Normandie;76;18;7618;Le Havre-5;1;31326;31898
28;Normandie;76;19;7619;Le Havre-6;2;35304;35955
28;Normandie;76;20;7620;Luneray;72;34970;35694
28;Normandie;76;21;7621;Le Mesnil-Esnard;42;46633;47808
28;Normandie;76;22;7622;Mont-Saint-Aignan;2;30967;31500
28;Normandie;76;23;7623;Neufchâtel-en-Bray;69;33453;34393
28;Normandie;76;24;7624;Notre-Dame-de-Bondeville;21;43277;43814
28;Normandie;76;25;7625;Port-Jérôme-sur-Seine;21;31302;31902
28;Normandie;76;26;7626;Octeville-sur-Mer;31;36936;37639
28;Normandie;76;27;7627;Le Petit-Quevilly;2;29914;30394
28;Normandie;76;28;7628;Rouen-1;1;42458;43114
28;Normandie;76;29;7629;Rouen-2;1;36837;37446
28;Normandie;76;30;7630;Rouen-3;1;38367;38605
28;Normandie;76;31;7631;Saint-Étienne-du-Rouvray;2;35224;35490
28;Normandie;76;32;7632;Saint-Romain-de-Colbosc;38;34784;35372
28;Normandie;76;33;7633;Saint-Valery-en-Caux;71;35292;36067
28;Normandie;76;34;7634;Sotteville-lès-Rouen;2;27908;28222
28;Normandie;76;35;7635;Yvetot;53;43079;44155
11;Île-de-France;77;01;7701;Champs-sur-Marne;4;60596;60895
11;Île-de-France;77;02;7702;Chelles;1;54620;54900
11;Île-de-France;77;03;7703;Claye-Souilly;30;58315;58801
11;Île-de-France;77;04;7704;Combs-la-Ville;5;77008;77673
11;Île-de-France;77;05;7705;Coulommiers;50;66326;67253
11;Île-de-France;77;06;7706;La Ferté-sous-Jouarre;47;64047;64936
11;Île-de-France;77;07;7707;Fontainebleau;34;64055;65588
11;Île-de-France;77;08;7708;Fontenay-Trésigny;33;56201;56778
11;Île-de-France;77;09;7709;Lagny-sur-Marne;14;73987;74673
11;Île-de-France;77;10;7710;Meaux;1;56905;57360
11;Île-de-France;77;11;7711;Melun;9;71403;72059
11;Île-de-France;77;12;7712;Mitry-Mory;19;65858;66287
11;Île-de-France;77;13;7713;Montereau-Fault-Yonne;21;71286;72495
11;Île-de-France;77;14;7714;Nangis;46;61443;62178
11;Île-de-France;77;15;7715;Nemours;50;58381;59335
11;Île-de-France;77;16;7716;Ozoir-la-Ferrière;12;64773;65439
11;Île-de-France;77;17;7717;Pontault-Combault;3;70015;70443
11;Île-de-France;77;18;7718;Provins;81;57227;58625
11;Île-de-France;77;19;7719;Saint-Fargeau-Ponthierry;6;55180;55590
11;Île-de-France;77;20;7720;Savigny-le-Temple;6;72831;73450
11;Île-de-France;77;21;7721;Serris;24;75536;76464
11;Île-de-France;77;22;7722;Torcy;5;55050;55548
11;Île-de-France;77;23;7723;Villeparisis;6;57065;57410
11;Île-de-France;78;01;7801;Aubergenville;40;74063;75633
11;Île-de-France;78;02;7802;Bonnières-sur-Seine;69;61420;62460
11;Île-de-France;78;03;7803;Chatou;5;79480;81103
11;Île-de-France;78;04;7804;Le Chesnay-Rocquencourt;5;72004;73483
11;Île-de-France;78;05;7805;Conflans-Sainte-Honorine;4;66107;66841
11;Île-de-France;78;06;7806;Houilles;3;63323;64041
11;Île-de-France;78;07;7807;Limay;20;59241;59841
11;Île-de-France;78;08;7808;Mantes-la-Jolie;5;82929;83508
11;Île-de-France;78;09;7809;Maurepas;16;73061;74496
11;Île-de-France;78;10;7810;Montigny-le-Bretonneux;2;62243;63195
11;Île-de-France;78;11;7811;Les Mureaux;10;61644;62135
11;Île-de-France;78;12;7812;Plaisir;4;57342;58006
11;Île-de-France;78;13;7813;Poissy;3;84049;84591
11;Île-de-France;78;14;7814;Rambouillet;36;80722;82538
11;Île-de-France;78;15;7815;Saint-Cyr-l'École;6;65304;66398
11;Île-de-France;78;16;7816;Saint-Germain-en-Laye;6;78210;80646
11;Île-de-France;78;17;7817;Sartrouville;3;82188;83148
11;Île-de-France;78;18;7818;Trappes;3;67048;67467
11;Île-de-France;78;19;7819;Verneuil-sur-Seine;13;74923;76677
11;Île-de-France;78;20;7820;Versailles-1;1;62956;64281
11;Île-de-France;78;21;7821;Versailles-2;6;76829;78022
75;Nouvelle-Aquitaine;79;01;7901;Autize-Egray;26;22659;23183
75;Nouvelle-Aquitaine;79;02;7902;Bressuire;5;24294;25438
75;Nouvelle-Aquitaine;79;03;7903;Celles-sur-Belle;22;22736;23268
75;Nouvelle-Aquitaine;79;04;7904;Cerizay;18;26275;26889
75;Nouvelle-Aquitaine;79;05;7905;Frontenay-Rohan-Rohan;13;18948;19520
75;Nouvelle-Aquitaine;79;06;7906;La Gâtine;38;23186;23810
75;Nouvelle-Aquitaine;79;07;7907;Mauléon;10;23603;24258
75;Nouvelle-Aquitaine;79;08;7908;Melle;22;19875;20464
75;Nouvelle-Aquitaine;79;09;7909;Mignon-et-Boutonne;30;18593;19005
75;Nouvelle-Aquitaine;79;10;7910;Niort-1;1;20600;21252
75;Nouvelle-Aquitaine;79;11;7911;Niort-2;1;19370;20013
75;Nouvelle-Aquitaine;79;12;7912;Niort-3;1;19884;20410
75;Nouvelle-Aquitaine;79;13;7913;Parthenay;11;20516;21157
75;Nouvelle-Aquitaine;79;14;7914;La Plaine Niortaise;10;26319;27113
75;Nouvelle-Aquitaine;79;15;7915;Saint-Maixent-l'École;13;26197;26813
75;Nouvelle-Aquitaine;79;16;7916;Thouars;5;18332;18729
75;Nouvelle-Aquitaine;79;17;7917;Le Val de Thouet;28;23842;24449
32;Hauts-de-France;80;01;8001;Abbeville-1;24;23794;24372
32;Hauts-de-France;80;02;8002;Abbeville-2;25;23408;23754
32;Hauts-de-France;80;03;8003;Ailly-sur-Noye;52;21322;21857
32;Hauts-de-France;80;04;8004;Ailly-sur-Somme;44;23994;24277
32;Hauts-de-France;80;05;8005;Albert;65;27713;28128
32;Hauts-de-France;80;06;8006;Amiens-1;1;26286;26422
32;Hauts-de-France;80;07;8007;Amiens-2;11;23741;24066
32;Hauts-de-France;80;08;8008;Amiens-3;8;27947;28175
32;Hauts-de-France;80;09;8009;Amiens-4;7;24996;25512
32;Hauts-de-France;80;10;8010;Amiens-5;3;24448;24996
32;Hauts-de-France;80;11;8011;Amiens-6;6;29402;30635
32;Hauts-de-France;80;12;8012;Amiens-7;5;30203;30699
32;Hauts-de-France;80;13;8013;Corbie;40;23772;24089
32;Hauts-de-France;80;14;8014;Doullens;44;19785;20180
32;Hauts-de-France;80;15;8015;Flixecourt;24;20347;20611
32;Hauts-de-France;80;16;8016;Friville-Escarbotin;24;25522;26062
32;Hauts-de-France;80;17;8017;Gamaches;36;22721;23176
32;Hauts-de-France;80;18;8018;Ham;63;28220;28619
32;Hauts-de-France;80;19;8019;Moreuil;41;21210;21456
